id,report,description,true_positive,verified,package,module,filename,score,confidence,severity,more_info,test_id,test_name,test_category,code,lines,cwe_id,major,minor,nloc_total,project,project_version,source,release,release_version,release_requirements,inherited_from,severity_score,is_test,project_package,confidence_score
339972,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dlpack.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"89 
90         assert shape == np.from_dlpack(x).shape
91 
",90,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
339973,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dlpack.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"93         x = np.arange(5)
94         assert x.__dlpack_device__() == (1, 0)
95         y = np.from_dlpack(x)
",94,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
339974,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dlpack.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"95         y = np.from_dlpack(x)
96         assert y.__dlpack_device__() == (1, 0)
97         z = y[::2]
",96,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
339975,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dlpack.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"97         z = y[::2]
98         assert z.__dlpack_device__() == (1, 0)
99 
",98,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
339976,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"104 
105         assert not np.dtype(np.int32) == 7, ""dtype richcompare failed for ==""
106         assert np.dtype(np.int32) != 7, ""dtype richcompare failed for !=""
",105,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
339977,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"105         assert not np.dtype(np.int32) == 7, ""dtype richcompare failed for ==""
106         assert np.dtype(np.int32) != 7, ""dtype richcompare failed for !=""
107 
",106,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
339978,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"131         # The np.<name> aliases were deprecated, these probably should be too 
132         assert np.dtype(""int0"") is np.dtype(""intp"")
133         assert np.dtype(""uint0"") is np.dtype(""uintp"")
",132,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
339979,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"132         assert np.dtype(""int0"") is np.dtype(""intp"")
133         assert np.dtype(""uint0"") is np.dtype(""uintp"")
134         assert np.dtype(""bool8"") is np.dtype(""bool"")
",133,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
339980,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"133         assert np.dtype(""uint0"") is np.dtype(""uintp"")
134         assert np.dtype(""bool8"") is np.dtype(""bool"")
135         assert np.dtype(""bytes0"") is np.dtype(""bytes"")
",134,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
339981,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"134         assert np.dtype(""bool8"") is np.dtype(""bool"")
135         assert np.dtype(""bytes0"") is np.dtype(""bytes"")
136         assert np.dtype(""str0"") is np.dtype(""str"")
",135,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
339982,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"135         assert np.dtype(""bytes0"") is np.dtype(""bytes"")
136         assert np.dtype(""str0"") is np.dtype(""str"")
137         assert np.dtype(""object0"") is np.dtype(""object"")
",136,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
339983,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"136         assert np.dtype(""str0"") is np.dtype(""str"")
137         assert np.dtype(""object0"") is np.dtype(""object"")
138 
",137,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
339984,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"196         # This is an safe cast (not equiv) due to the different names:
197         assert np.can_cast(x, y, casting=""safe"")
198 
",197,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
339985,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"207         dtype = dtype_class(8)
208         assert dtype.type is scalar_type
209         assert dtype.itemsize == 8*char_size
",208,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
339986,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"208         assert dtype.type is scalar_type
209         assert dtype.itemsize == 8*char_size
210 
",209,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
339987,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"260         refcounts_new = {k: sys.getrefcount(i) for k, i in d.items()}
261         assert refcounts == refcounts_new
262 
",261,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
339988,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"558         arr = np.recarray((0,), dtype=""O"") 
559         assert arr.dtype.names is None  # no fields
560         assert arr.dtype.hasobject  # but claims to contain objects
",559,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
339989,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"559         assert arr.dtype.names is None  # no fields
560         assert arr.dtype.hasobject  # but claims to contain objects
561         del arr  # the deletion failed previously.
",560,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
339990,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"694         dt = np.dtype([], align=True)
695         assert dt == np.dtype([])
696         dt = np.dtype({""names"": [], ""formats"": [], ""itemsize"": 0}, align=True)
",695,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
339991,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"696         dt = np.dtype({""names"": [], ""formats"": [], ""itemsize"": 0}, align=True)
697         assert dt == np.dtype([])
698 
",697,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
339992,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"701         # Extracting the field ""absorbs"" the subarray into a view:
702         assert arr[""f""].base is arr
703         # Extract the structured item, and then check the tuple component:
",702,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
339993,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"704         item = arr.item(0)
705         assert type(item) is tuple and len(item) == 1
706         assert item[0].base is arr
",705,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
339994,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"705         assert type(item) is tuple and len(item) == 1
706         assert item[0].base is arr
707 
",706,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
339995,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"715         for fields in cast:
716             assert type(fields) == tuple and len(fields) == 1
717             subarr = fields[0]
",716,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
339996,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"717             subarr = fields[0]
718             assert subarr.base is None
719             assert subarr.flags.owndata
",718,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
339997,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"718             assert subarr.base is None
719             assert subarr.flags.owndata
720 
",719,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
339998,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"785         now = sys.getrefcount(creation_obj)
786         assert now - before == count * 3
787         del arr
",786,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
339999,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"788         now = sys.getrefcount(creation_obj)
789         assert now == before
790 
",789,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
340000,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"799         arr = np.array([pat] * 3, dt)
800         assert sys.getrefcount(singleton) - before == count * 3
801         # Fill with `1` and check that it was replaced correctly:
",800,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
340001,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"804         after2 = sys.getrefcount(one)
805         assert after2 - before2 == count * 3
806         del arr
",805,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
340002,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"807         gc.collect()
808         assert sys.getrefcount(one) == before2
809         assert sys.getrefcount(singleton) == before
",808,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
340003,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"808         assert sys.getrefcount(one) == before2
809         assert sys.getrefcount(singleton) == before
810 
",809,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
340004,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"836         after_val0 = sys.getrefcount(val0)
837         assert after_val0 - before_val0 == count * items_changed
838         del part
",837,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
340005,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"843         after_val1 = sys.getrefcount(val1)
844         assert before_val0 - after_val0 == count * items_changed
845         assert after_val1 - before_val1 == count * items_changed
",844,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
340006,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"844         assert before_val0 - after_val0 == count * items_changed
845         assert after_val1 - before_val1 == count * items_changed
846 
",845,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
340007,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"860         after = sys.getrefcount(singleton)
861         assert after - before == count * 2
862         new = res.repeat(10)
",861,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
340008,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"864         after_repeat = sys.getrefcount(singleton)
865         assert after_repeat - after == count * 2 * 10
866 
",865,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
340009,2350,Use of possibly insecure function - consider using safer ast.literal_eval.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,3,high,medium,https://bandit.readthedocs.io/en/1.7.7/blacklists/blacklist_calls.html#b307-eval,B307,blacklist,B3,"997                          ""'aligned':True}"")
998         assert_equal(np.dtype(eval(str(dt))), dt)
999 
",998,CWE-78,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,1,False,numpy.,2
340010,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"1154         arr = np.broadcast_to(arr, 10)
1155         assert arr.strides == (0,)
1156         with pytest.raises(ValueError):
",1155,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
340011,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"1167         """"""
1168         assert type(dtype) is type(canonical)
1169 
",1168,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
340012,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"1170         # a canonical DType should always have equivalent casting (both ways)
1171         assert np.can_cast(dtype, canonical, casting=""equiv"")
1172         assert np.can_cast(canonical, dtype, casting=""equiv"")
",1171,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
340013,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"1171         assert np.can_cast(dtype, canonical, casting=""equiv"")
1172         assert np.can_cast(canonical, dtype, casting=""equiv"")
1173         # a canonical dtype (and its fields) is always native (checks fields):
",1172,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
340014,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"1173         # a canonical dtype (and its fields) is always native (checks fields):
1174         assert canonical.isnative
1175 
",1174,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
340015,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"1176         # Check that canonical of canonical is the same (no casting):
1177         assert np.result_type(canonical) == canonical
1178 
",1177,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
340016,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"1180             # The flags currently never change for unstructured dtypes
1181             assert dtype.flags == canonical.flags
1182             return
",1181,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
340017,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"1184         # Must have all the needs API flag set:
1185         assert dtype.flags & 0b10000
1186 
",1185,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
340018,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"1187         # Check that the fields are identical (including titles):
1188         assert dtype.fields.keys() == canonical.fields.keys()
1189 
",1188,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
340019,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"1202             expected = 0b11011 & new_field_descr.flags
1203             assert (canonical.flags & expected) == expected
1204 
",1203,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
340020,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"1208 
1209             assert canonical.fields[name][1] == totalsize
1210             # if a title exists, they must match (otherwise empty tuple):
",1209,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
340021,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"1210             # if a title exists, they must match (otherwise empty tuple):
1211             assert dtype.fields[name][2:] == canonical.fields[name][2:]
1212 
",1211,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
340022,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"1216             totalsize = aligned_offset(totalsize, max_alignment)
1217         assert canonical.itemsize == totalsize
1218         assert canonical.alignment == max_alignment
",1217,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
340023,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"1217         assert canonical.itemsize == totalsize
1218         assert canonical.alignment == max_alignment
1219 
",1218,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
340024,2350,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,,False,,,/Users/zakariasabbagh/Documents/GitHub/private/pydepsec/repositories/numpy/numpy/core/tests/test_dtype.py,2,high,low,https://bandit.readthedocs.io/en/1.7.7/plugins/b101_assert_used.html,B101,assert_used,B1,"1221         dt = np.dtype("">i4"")
1222         assert np.result_type(dt).isnative
1223         assert np.result_type(dt).num == dt.num
",1222,CWE-703,1,26,167134,numpy,1.26.4,Direct,numpy,1.26.4,,,0,False,numpy.,2
